No de client;Produit;Date; QuantitÇ ;Prix unitaire;Panne = U;Actif = 0;CapacitÇ citerne;Automatique = 1;Limite degrÇs jour;Degres jour cumulÇs;Temperature
221556;G;26-02-19;500;0;58410 ?;;0;0;0;0;12
221760;G;26-02-19;1.000;0;58660 ?;;0;0;0;0;12
222095;G;26-02-19;2.000;0;58920 ?;;0;0;0;0;12
222467;G;26-02-19;500;0;58410 ?;;0;0;0;0;12
222822;G;26-02-19;1.000;0;58410 ?;;0;0;0;0;12
223073;G;26-02-19;500;0;58410 ?;;0;0;0;0;12
223114;G;26-02-19;1.000;0;58660 ?;;0;0;0;0;12
224576;G;26-02-19;500;0;58680 ?;;0;0;0;0;12
224982;G;26-02-19;1.000;0;58660 ?;;0;0;0;0;12
225345;G;26-02-19;1.000;0;59460 ?;;0;0;0;0;12
225435;G;26-02-19;500;0;58410 ?;;0;0;0;0;12
225750;G;26-02-19;2.039;0;56310 ?;U;0;0;0;0;12
226286;G;26-02-19;500;0;58410 ?;U;0;0;0;0;12
226674;G;26-02-19;1.000;0;58660 ?;;0;0;0;0;12
226790;G;26-02-19;500;0;58410 ?;;0;0;0;0;12
226863;G;26-02-19;2.000;0;58410 ?;;0;0;0;0;12
226970;G;26-02-19;1.000;0;58410 ?;;0;0;0;0;12
227033;G;26-02-19;1.000;0;58410 ?;;0;0;0;0;12
227077;G;26-02-19;500;0;58410 ?;;0;0;0;0;12
227294;G;26-02-19;800;0;58410 ?;;0;0;0;0;12
227596;G;26-02-19;633;0;52710 ?;;0;0;0;0;12
227736;G;26-02-19;1.000;0;58660 ?;U;0;0;0;0;12
228368;GX;26-02-19;2.262;0;66860 ?;;0;0;0;0;12
228918;G;26-02-19;1.000;0;58410 ?;;0;0;0;0;12
229173;G;26-02-19;1.500;0;52710 ?;;0;0;0;0;12
229515;G;26-02-19;1.000;0;56070 ?;;0;0;0;0;12
229562;G;26-02-19;500;0;58410 ?;;0;0;0;0;12
229824;G;26-02-19;1.000;0;52710 ?;;0;0;0;0;12
230842;G;26-02-19;2.000;0;52060 ?;;0;0;0;0;12
231031;G;26-02-19;500;0;58410 ?;;0;0;0;0;12
231109;G;26-02-19;2.477;0;57110 ?;U;0;0;0;0;12
231310;G;26-02-19;2.000;0;58410 ?;;0;0;0;0;12
232020;G;26-02-19;2.000;0;58660 ?;;0;0;0;0;12
232158;G;26-02-19;800;0;58410 ?;;0;0;0;0;12
233385;G;26-02-19;500;0;59460 ?;U;0;0;0;0;12
233567;G;26-02-19;500;0;58410 ?;;0;0;0;0;12
233731;G;26-02-19;1.000;0;58410 ?;;0;0;0;0;12
233977;G;26-02-19;500;0;58410 ?;;0;0;0;0;12
234071;GX;26-02-19;200;0;58400 ?;;0;0;0;0;12
234293;G;26-02-19;1.000;0;58410 ?;;0;0;0;0;12
234429;G;26-02-19;1.000;0;59460 ?;;0;0;0;0;12
234498;G;26-02-19;500;0;58410 ?;U;0;0;0;0;12
234521;G;26-02-19;1.000;0;58410 ?;;0;0;0;0;12
234753;G;26-02-19;500;0;58410 ?;U;0;0;0;0;12
234905;G;26-02-19;1.000;0;58410 ?;;0;0;0;0;12
235388;G;26-02-19;1.000;0;58660 ?;U;0;0;0;0;12
235540;G;26-02-19;700;0;58410 ?;;0;0;0;0;12
236007;G;26-02-19;1.000;0;58660 ?;;0;0;0;0;12
236008;G;26-02-19;1.626;0;58410 ?;;0;0;0;0;12
900107;G;26-02-19;500;0;58410 ?;;0;0;0;0;12
3024;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
4313;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
4755;G;27-02-19;1.000;0;53710 ?;;0;0;0;0;13
4755;GX;27-02-19;1.000;0;53900 ?;;0;0;0;0;13
16189;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
50656;G;27-02-19;2.500;0;58410 ?;;0;0;0;0;13
50818;G;27-02-19;2.345;0;58410 ?;;0;0;0;0;13
51216;G;27-02-19;1.000;0;58410 ?;U;0;0;0;0;13
52809;G;27-02-19;2.818;0;58410 ?;;0;0;0;0;13
54777;G;27-02-19;3.708;0;58410 ?;;0;0;0;0;13
55441;G;27-02-19;538;0;55910 ?;;0;0;0;0;13
55441;G;27-02-19;462;0;51010 ?;;0;0;0;0;13
59868;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
60793;GX;27-02-19;1.800;0;56050 ?;;0;0;0;0;13
60793;G;27-02-19;4.571;0;56060 ?;;0;0;0;0;13
61873;G;27-02-19;-2.000;0;48280 ?;;0;0;0;0;13
62503;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
62886;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
63193;G;27-02-19;1.000;0;58410 ?;U;0;0;0;0;13
64126;G;27-02-19;2.000;0;58410 ?;;0;0;0;0;13
100103;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
102834;G;27-02-19;2.053;0;58410 ?;;0;0;0;0;13
102941;G;27-02-19;1.000;0;52710 ?;;0;0;0;0;13
210434;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
211109;G;27-02-19;1.564;0;58410 ?;;0;0;0;0;13
211283;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
211896;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
211921;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
212278;G;27-02-19;20.732;0;56060 ?;;0;0;0;0;13
212589;G;27-02-19;1.300;0;52710 ?;;0;0;0;0;13
213123;G;27-02-19;600;0;58410 ?;;0;0;0;0;13
214102;G;27-02-19;1.500;0;58410 ?;;0;0;0;0;13
214901;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
214974;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
214992;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
215002;G;27-02-19;2.000;0;48280 ?;;0;0;0;0;13
215011;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
215032;GX;27-02-19;50;0;58400 ?;;0;0;0;0;13
215032;GX;27-02-19;50;0;58400 ?;;0;0;0;0;13
215032;GX;27-02-19;25;0;58400 ?;;0;0;0;0;13
215921;G;27-02-19;2.000;0;58410 ?;;0;0;0;0;13
216625;G;27-02-19;1.443;0;58410 ?;;0;0;0;0;13
218022;G;27-02-19;1.000;0;58410 ?;U;0;0;0;0;13
220118;G;27-02-19;500;0;58410 ?;U;0;0;0;0;13
220640;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
220672;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
221727;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
222526;G;27-02-19;500;0;58410 ?;U;0;0;0;0;13
222635;G;27-02-19;500;0;52710 ?;;0;0;0;0;13
223108;G;27-02-19;2.000;0;56060 ?;;0;0;0;0;13
223108;GX;27-02-19;7.450;0;56050 ?;;0;0;0;0;13
223483;G;27-02-19;1.500;0;58410 ?;U;0;0;0;0;13
223513;GX;27-02-19;509;0;58400 ?;;0;0;0;0;13
223905;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
223924;G;27-02-19;1.100;0;58410 ?;;0;0;0;0;13
224100;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
224759;G;27-02-19;500;0;58410 ?;U;0;0;0;0;13
224912;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
225311;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
225426;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
226261;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
226390;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
226482;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
227127;G;27-02-19;1.000;0;53710 ?;U;0;0;0;0;13
227127;G;27-02-19;2.000;0;58410 ?;;0;0;0;0;13
228031;G;27-02-19;1.000;0;52710 ?;;0;0;0;0;13
228232;G;27-02-19;3.526;0;58410 ?;;0;0;0;0;13
228331;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
228357;G;27-02-19;1.000;0;52710 ?;;0;0;0;0;13
229023;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
229429;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
229489;G;27-02-19;2.078;0;58410 ?;;0;0;0;0;13
229490;G;27-02-19;1.415;0;58410 ?;;0;0;0;0;13
229929;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
230131;G;27-02-19;2.000;0;58410 ?;;0;0;0;0;13
230552;GX;27-02-19;500;0;58400 ?;;0;0;0;0;13
230789;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
231160;G;27-02-19;2.000;0;58410 ?;;0;0;0;0;13
231213;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
231406;G;27-02-19;1.122;0;58410 ?;;0;0;0;0;13
231555;GX;27-02-19;700;0;58400 ?;;0;0;0;0;13
231788;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
232019;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
232369;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
232489;GX;27-02-19;50;0;58400 ?;;0;0;0;0;13
233383;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
233475;G;27-02-19;2.000;0;55410 ?;;0;0;0;0;13
233573;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
233771;G;27-02-19;900;0;58410 ?;;0;0;0;0;13
233775;G;27-02-19;2.000;0;58410 ?;;0;0;0;0;13
234110;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
234361;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
234522;G;27-02-19;910;0;58410 ?;;0;0;0;0;13
234545;GX;27-02-19;50;0;58400 ?;;0;0;0;0;13
235223;G;27-02-19;500;0;58410 ?;;0;0;0;0;13
236010;G;27-02-19;1.000;0;58410 ?;U;0;0;0;0;13
236011;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
236012;G;27-02-19;1.923;0;58410 ?;;0;0;0;0;13
236013;G;27-02-19;1.000;0;58410 ?;;0;0;0;0;13
900412;G;27-02-19;2.000;0;58410 ?;;0;0;0;0;13
2264;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
5004;G;28-02-19;4.359;0;59040 ?;;0;0;0;0;10
8054;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
12487;G;28-02-19;5.501;0;56690 ?;;0;0;0;0;10
13279;G;28-02-19;1.000;0;56540 ?;U;0;0;0;0;10
18193;G;28-02-19;1.822;0;59040 ?;;0;0;0;0;10
19462;G;28-02-19;2.000;0;59040 ?;U;0;0;0;0;10
22198;GX;28-02-19;25;0;59030 ?;;0;0;0;0;10
50316;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
53501;G;28-02-19;500;0;58750 ?;;0;0;0;0;10
53622;G;28-02-19;500;0;58750 ?;;0;0;0;0;10
53622;G;28-02-19;500;0;58750 ?;;0;0;0;0;10
53657;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
53924;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
55147;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
60777;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
60793;G;28-02-19;2.502;0;56690 ?;;0;0;0;0;10
62943;G;28-02-19;1.500;0;54340 ?;;0;0;0;0;10
62944;G;28-02-19;1.000;0;54340 ?;;0;0;0;0;10
62995;G;28-02-19;500;0;59040 ?;U;0;0;0;0;10
100463;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
100860;G;28-02-19;1.349;0;56690 ?;;0;0;0;0;10
210077;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
210124;G;28-02-19;12.004;0;56690 ?;;0;0;0;0;10
210524;G;28-02-19;1.713;0;59040 ?;;0;0;0;0;10
211475;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
212493;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
213009;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
213227;G;28-02-19;3.000;0;59040 ?;;0;0;0;0;10
214735;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
214913;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
215021;G;28-02-19;2.000;0;56690 ?;;0;0;0;0;10
215032;GX;28-02-19;100;0;59030 ?;;0;0;0;0;10
215032;GX;28-02-19;100;0;59030 ?;;0;0;0;0;10
215032;GX;28-02-19;50;0;59030 ?;;0;0;0;0;10
215278;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
215608;G;28-02-19;2.000;0;56690 ?;U;0;0;0;0;10
218064;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
218096;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
218888;G;28-02-19;10.927;0;56690 ?;U;0;0;0;0;10
219170;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
220220;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
220377;G;28-02-19;951;0;59040 ?;;0;0;0;0;10
220801;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
220981;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
221172;GX;28-02-19;10.000;0;59030 ?;;0;0;0;0;10
221646;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
221861;G;28-02-19;700;0;59040 ?;;0;0;0;0;10
222629;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
222970;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
223108;G;28-02-19;3.750;0;56690 ?;;0;0;0;0;10
223970;GX;28-02-19;250;0;59030 ?;;0;0;0;0;10
224270;G;28-02-19;3.000;0;54340 ?;;0;0;0;0;10
224300;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
225872;G;28-02-19;500;0;58750 ?;;0;0;0;0;10
225875;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
225925;G;28-02-19;500;0;58750 ?;;0;0;0;0;10
226023;G;28-02-19;500;0;59040 ?;U;0;0;0;0;10
226431;GX;28-02-19;1.000;0;59030 ?;;0;0;0;0;10
226682;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
226872;G;28-02-19;4.608;0;59040 ?;;0;0;0;0;10
226958;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
227271;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
227809;G;28-02-19;600;0;59040 ?;;0;0;0;0;10
227910;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
228500;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
228592;G;28-02-19;9.000;0;51750 ?;;0;0;0;0;10
228793;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
228978;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
229073;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
229483;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
230121;G;28-02-19;500;0;59040 ?;U;0;0;0;0;10
230214;G;28-02-19;500;0;58750 ?;;0;0;0;0;10
230763;G;28-02-19;750;0;59040 ?;;0;0;0;0;10
231145;G;28-02-19;4.000;0;59040 ?;;0;0;0;0;10
231250;GX;28-02-19;500;0;53530 ?;;0;0;0;0;10
231319;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
231363;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
231440;GX;28-02-19;1.916;0;53530 ?;;0;0;0;0;10
231779;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
232964;G;28-02-19;600;0;58750 ?;;0;0;0;0;10
233354;G;28-02-19;2.000;0;59040 ?;;0;0;0;0;10
233613;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
233669;G;28-02-19;600;0;59040 ?;;0;0;0;0;10
233905;G;28-02-19;1.000;0;54340 ?;;0;0;0;0;10
234010;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
234047;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
234172;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
234234;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
234391;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
234906;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
235173;G;28-02-19;500;0;58750 ?;;0;0;0;0;10
235408;G;28-02-19;2.000;0;54340 ?;;0;0;0;0;10
235800;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
236014;G;28-02-19;1.400;0;59040 ?;;0;0;0;0;10
236014;G;28-02-19;1.000;0;59040 ?;;0;0;0;0;10
236015;G;28-02-19;500;0;59040 ?;;0;0;0;0;10
236016;G;28-02-19;500;0;58750 ?;;0;0;0;0;10
236017;G;28-02-19;500;0;58750 ?;;0;0;0;0;10
236018;G;28-02-19;978;0;56540 ?;U;0;0;0;0;10
900257;G;28-02-19;1.000;0;59040 ?;U;0;0;0;0;10
2573;G;01-03-19;1.000;0;56510 ?;;0;0;0;0;13
2794;G;01-03-19;1.000;0;54840 ?;U;0;0;0;0;13
3055;G;01-03-19;2.500;0;59540 ?;;0;0;0;0;13
3436;G;01-03-19;1.000;0;59510 ?;;0;0;0;0;13
13814;G;01-03-19;1.500;0;59540 ?;;0;0;0;0;13
16188;G;01-03-19;700;0;59510 ?;;0;0;0;0;13
22198;GX;01-03-19;50;0;59480 ?;;0;0;0;0;13
51635;G;01-03-19;1.000;0;56510 ?;;0;0;0;0;13
52194;G;01-03-19;1.000;0;59540 ?;;0;0;0;0;13
52382;G;01-03-19;700;0;59510 ?;;0;0;0;0;13
53561;G;01-03-19;500;0;58750 ?;;0;0;0;0;13
54639;GX;01-03-19;50;0;59480 ?;;0;0;0;0;13
54747;G;01-03-19;1.000;0;59540 ?;;0;0;0;0;13
55070;G;01-03-19;500;0;58750 ?;;0;0;0;0;13
60793;GX;01-03-19;5.401;0;57180 ?;;0;0;0;0;13
60793;G;01-03-19;8.001;0;57190 ?;;0;0;0;0;13
61260;G;01-03-19;1.500;0;59510 ?;;0;0;0;0;13
62036;G;01-03-19;1.000;0;56040 ?;;0;0;0;0;13
62081;G;01-03-19;1.000;0;54810 ?;;0;0;0;0;13
63902;G;01-03-19;500;0;59540 ?;U;0;0;0;0;13
100523;G;01-03-19;1.000;0;59540 ?;;0;0;0;0;13
100584;G;01-03-19;2.000;0;59540 ?;;0;0;0;0;13
100690;G;01-03-19;1.820;0;59540 ?;;0;0;0;0;13
100860;G;01-03-19;3.180;0;57190 ?;;0;0;0;0;13
101003;G;01-03-19;3.000;0;59510 ?;;0;0;0;0;13
101516;G;01-03-19;12.860;0;57190 ?;;0;0;0;0;13
102028;G;01-03-19;1.000;0;58750 ?;;0;0;0;0;13
102091;G;01-03-19;1.500;0;59510 ?;;0;0;0;0;13
102493;G;01-03-19;1.500;0;52960 ?;;0;0;0;0;13
102493;G;01-03-19;1.500;0;52960 ?;;0;0;0;0;13
102616;G;01-03-19;1.000;0;52790 ?;;0;0;0;0;13
102860;G;01-03-19;1.000;0;59540 ?;;0;0;0;0;13
210124;G;01-03-19;18.012;0;57190 ?;;0;0;0;0;13
211407;G;01-03-19;1.500;0;59540 ?;;0;0;0;0;13
211560;G;01-03-19;8.657;0;57190 ?;;0;0;0;0;13
212278;G;01-03-19;21.173;0;57190 ?;;0;0;0;0;13
212686;G;01-03-19;1.000;0;59540 ?;;0;0;0;0;13
214248;GX;01-03-19;5.827;0;59480 ?;;0;0;0;0;13
215032;GX;01-03-19;25;0;59480 ?;;0;0;0;0;13
215671;G;01-03-19;2.000;0;57190 ?;U;0;0;0;0;13
216507;G;01-03-19;700;0;59540 ?;;0;0;0;0;13
216744;G;01-03-19;500;0;58750 ?;;0;0;0;0;13
217357;G;01-03-19;1.000;0;59540 ?;;0;0;0;0;13
217674;G;01-03-19;1.000;0;59540 ?;;0;0;0;0;13
218393;G;01-03-19;500;0;58750 ?;;0;0;0;0;13
219134;G;01-03-19;2.000;0;55220 ?;U;0;0;0;0;13
219250;G;01-03-19;1.000;0;59540 ?;U;0;0;0;0;13
220311;G;01-03-19;1.878;0;59540 ?;;0;0;0;0;13
220882;G;01-03-19;944;0;59540 ?;;0;0;0;0;13
221062;G;01-03-19;500;0;58750 ?;;0;0;0;0;13
222073;G;01-03-19;1.000;0;59540 ?;U;0;0;0;0;13
222186;G;01-03-19;500;0;59540 ?;U;0;0;0;0;13
222376;G;01-03-19;2.000;0;59040 ?;;0;0;0;0;13
222700;G;01-03-19;2.000;0;57190 ?;U;0;0;0;0;13
222957;G;01-03-19;500;0;59540 ?;U;0;0;0;0;13
224207;G;01-03-19;500;0;59510 ?;U;0;0;0;0;13
225104;G;01-03-19;2.199;0;57160 ?;U;0;0;0;0;13
225530;G;01-03-19;500;0;58750 ?;;0;0;0;0;13
225837;G;01-03-19;1.500;0;59510 ?;;0;0;0;0;13
225983;G;01-03-19;1.000;0;56040 ?;;0;0;0;0;13
226748;G;01-03-19;2.000;0;59540 ?;;0;0;0;0;13
226964;G;01-03-19;1.000;0;54840 ?;;0;0;0;0;13
227025;G;01-03-19;1.100;0;59540 ?;;0;0;0;0;13
227310;G;01-03-19;1.000;0;59540 ?;;0;0;0;0;13
227320;G;01-03-19;1.000;0;59510 ?;;0;0;0;0;13
227864;G;01-03-19;500;0;59510 ?;U;0;0;0;0;13
228068;G;01-03-19;1.000;0;59540 ?;;0;0;0;0;13
228112;G;01-03-19;500;0;58750 ?;;0;0;0;0;13
228416;G;01-03-19;800;0;57190 ?;;0;0;0;0;13
228463;G;01-03-19;1.500;0;57190 ?;;0;0;0;0;13
229121;G;01-03-19;1.000;0;54810 ?;;0;0;0;0;13
229223;G;01-03-19;1.000;0;59540 ?;U;0;0;0;0;13
229699;G;01-03-19;4.500;0;59540 ?;;0;0;0;0;13
230128;G;01-03-19;1.000;0;54810 ?;;0;0;0;0;13
231096;G;01-03-19;500;0;58750 ?;;0;0;0;0;13
231952;G;01-03-19;2.000;0;59510 ?;;0;0;0;0;13
232423;G;01-03-19;1.000;0;59540 ?;;0;0;0;0;13
232463;G;01-03-19;1.000;0;59510 ?;U;0;0;0;0;13
232967;G;01-03-19;500;0;59540 ?;;0;0;0;0;13
233014;G;01-03-19;500;0;59510 ?;;0;0;0;0;13
233300;G;01-03-19;500;0;59540 ?;U;0;0;0;0;13
233324;G;01-03-19;2.000;0;59510 ?;;0;0;0;0;13
233546;G;01-03-19;700;0;58750 ?;;0;0;0;0;13
233630;G;01-03-19;1.000;0;59540 ?;;0;0;0;0;13
233721;G;01-03-19;1.000;0;59540 ?;U;0;0;0;0;13
234062;G;01-03-19;1.500;0;58750 ?;;0;0;0;0;13
234071;GX;01-03-19;200;0;59480 ?;;0;0;0;0;13
234081;G;01-03-19;500;0;59540 ?;;0;0;0;0;13
234126;G;01-03-19;1.000;0;54840 ?;;0;0;0;0;13
234578;G;01-03-19;1.000;0;59540 ?;U;0;0;0;0;13
234578;GX;01-03-19;50;0;59540 ?;;0;0;0;0;13
234785;G;01-03-19;1.000;0;59040 ?;;0;0;0;0;13
235259;G;01-03-19;500;0;59540 ?;U;0;0;0;0;13
235290;G;01-03-19;500;0;58750 ?;U;0;0;0;0;13
235339;G;01-03-19;500;0;59510 ?;U;0;0;0;0;13
235537;G;01-03-19;500;0;59540 ?;U;0;0;0;0;13
235716;G;01-03-19;500;0;58750 ?;;0;0;0;0;13
236019;G;01-03-19;500;0;58750 ?;;0;0;0;0;13
236020;G;01-03-19;1.000;0;59540 ?;U;0;0;0;0;13
236021;G;01-03-19;1.801;0;57190 ?;;0;0;0;0;13
236022;G;01-03-19;1.000;0;56540 ?;;0;0;0;0;13
236023;G;01-03-19;500;0;59510 ?;U;0;0;0;0;13
901008;G;01-03-19;1.000;0;59540 ?;;0;0;0;0;13
223876;G;02-03-19;1.000;0;59510 ?;;0;0;0;0;17
235539;G;02-03-19;1.000;0;59510 ?;U;0;0;0;0;17
2010;GX;04-03-19;1.151;0;58800 ?;;0;0;0;0;16
7100;G;04-03-19;1.000;0;58750 ?;;0;0;0;0;16
12487;G;04-03-19;6.500;0;56400 ?;;0;0;0;0;16
12572;G;04-03-19;1.000;0;59510 ?;;0;0;0;0;16
14001;G;04-03-19;500;0;59510 ?;U;0;0;0;0;16
14013;G;04-03-19;1.000;0;58750 ?;;0;0;0;0;16
20156;G;04-03-19;1.000;0;58750 ?;;0;0;0;0;16
22050;G;04-03-19;500;0;58750 ?;;0;0;0;0;16
22198;GX;04-03-19;25;0;59480 ?;;0;0;0;0;16
22198;GX;04-03-19;50;0;58800 ?;;0;0;0;0;16
22198;GX;04-03-19;50;0;58800 ?;;0;0;0;0;16
22198;GX;04-03-19;50;0;58800 ?;;0;0;0;0;16
50227;G;04-03-19;1.000;0;59510 ?;;0;0;0;0;16
50605;G;04-03-19;1.000;0;54810 ?;;0;0;0;0;16
50915;G;04-03-19;500;0;58750 ?;;0;0;0;0;16
51417;GX;04-03-19;1.000;0;59480 ?;;0;0;0;0;16
51469;GX;04-03-19;2.000;0;59480 ?;;0;0;0;0;16
52565;G;04-03-19;1.000;0;59510 ?;;0;0;0;0;16
52912;G;04-03-19;1.000;0;59510 ?;U;0;0;0;0;16
54556;G;04-03-19;1.000;0;59510 ?;;0;0;0;0;16
54971;G;04-03-19;1.000;0;59510 ?;;0;0;0;0;16
55606;G;04-03-19;6.000;0;59510 ?;;0;0;0;0;16
59552;G;04-03-19;1.000;0;58750 ?;;0;0;0;0;16
59763;G;04-03-19;1.000;0;59510 ?;;0;0;0;0;16
60793;G;04-03-19;2.800;0;56400 ?;;0;0;0;0;16
60793;G;04-03-19;7.501;0;56400 ?;;0;0;0;0;16
61059;G;04-03-19;-4.000;0;47910 ?;;0;0;0;0;16
61091;G;04-03-19;2.000;0;57160 ?;;0;0;0;0;16
61971;G;04-03-19;3.000;0;52960 ?;;0;0;0;0;16
63039;G;04-03-19;500;0;58750 ?;;0;0;0;0;16
63110;G;04-03-19;2.000;0;58750 ?;;0;0;0;0;16
63317;G;04-03-19;482;0;58750 ?;;0;0;0;0;16
63745;G;04-03-19;1.000;0;59510 ?;;0;0;0;0;16
63897;G;04-03-19;500;0;58750 ?;;0;0;0;0;16
64051;G;04-03-19;1.000;0;59510 ?;;0;0;0;0;16
100429;GX;04-03-19;2.000;0;54980 ?;;0;0;0;0;16
100429;G;04-03-19;500;0;54810 ?;;0;0;0;0;16
100820;G;04-03-19;1.000;0;59510 ?;;0;0;0;0;16
100854;G;04-03-19;1.000;0;59510 ?;;0;0;0;0;16
100860;G;04-03-19;4.000;0;57160 ?;;0;0;0;0;16
100860;G;04-03-19;3.110;0;56400 ?;;0;0;0;0;16
101713;G;04-03-19;500;0;58750 ?;U;0;0;0;0;16
101788;G;04-03-19;800;0;59510 ?;U;0;0;0;0;16
101788;G;04-03-19;200;0;59510 ?;U;0;0;0;0;16
102024;G;04-03-19;961;0;59510 ?;;0;0;0;0;16
102684;G;04-03-19;800;0;58750 ?;;0;0;0;0;16
210068;G;04-03-19;1.000;0;59510 ?;;0;0;0;0;16
210301;G;04-03-19;1.000;0;58750 ?;;0;0;0;0;16
210782;G;04-03-19;500;0;58750 ?;;0;0;0;0;16
210854;G;04-03-19;3.000;0;58750 ?;U;0;0;0;0;16
211076;G;04-03-19;1.000;0;58750 ?;;0;0;0;0;16
211509;G;04-03-19;500;0;58750 ?;;0;0;0;0;16
211653;G;04-03-19;2.000;0;59510 ?;;0;0;0;0;16
211983;G;04-03-19;2.274;0;59510 ?;U;0;0;0;0;16
212278;G;04-03-19;132;0;57160 ?;;0;0;0;0;16
212278;G;04-03-19;6.833;0;57160 ?;;0;0;0;0;16
212278;G;04-03-19;15.345;0;50710 ?;;0;0;0;0;16
212278;GX;04-03-19;2.329;0;51580 ?;;0;0;0;0;16
212278;G;04-03-19;8.943;0;56400 ?;;0;0;0;0;16
